"31020";"ATIVO";"Patos de Minas";"PATOS DE MINAS";"Patos de Minas";"1"
"31021";"ATIVO";"Frutal";"FRUTAL";"Frutal";"1"
"31022";"ATIVO";"Uberaba";"UBERABA";"Uberaba";"1"
"31023";"ATIVO";"Araxá";"ARAXA";"Araxá";"1"
"31024";"ATIVO";"Três Marias";"TRES MARIAS";"Três Marias";"1"
"31025";"ATIVO";"Curvelo";"CURVELO";"Curvelo";"1"
"31026";"ATIVO";"Bom Despacho";"BOM DESPACHO";"Bom Despacho";"1"
"31027";"ATIVO";"Sete Lagoas";"SETE LAGOAS";"Sete Lagoas";"1"
"31028";"ATIVO";"Conceição do Mato Dentro";"CONCEICAO DO MATO DENTRO";"Conc. M. Dentro";"1"
"31029";"ATIVO";"Pará de Minas";"PARA DE MINAS";"Pará de Minas";"1"
"31030";"ATIVO";"Belo Horizonte";"BELO HORIZONTE";"B Horizonte";"1"
"31031";"ATIVO";"Itabira";"ITABIRA";"Itabira";"1"
"31032";"ATIVO";"Itaguara";"ITAGUARA";"Itaguara";"1"
"31033";"ATIVO";"Ouro Preto";"OURO PRETO";"Ouro Preto";"1"
"31034";"ATIVO";"Conselheiro Lafaiete";"CONSELHEIRO LAFAIETE";"Cons. Lafaiete";"1"
"31035";"ATIVO";"Guanhães";"GUANHAES";"Guanhães";"1"
"31036";"ATIVO";"Peçanha";"PECANHA";"Peçanha";"1"
"31037";"ATIVO";"Governador Valadares";"GOVERNADOR VALADARES";"Gov. Valadares";"1"
"31038";"ATIVO";"Mantena";"MANTENA";"Mantena";"1"
"31039";"ATIVO";"Ipatinga";"IPATINGA";"Ipatinga";"1"
"31040";"ATIVO";"Caratinga";"CARATINGA";"Caratinga";"1"
"31041";"ATIVO";"Aimorés";"AIMORES";"Aimorés";"1"
"31042";"ATIVO";"Piuí";"PIUI";"Piuí";"1"
"31043";"ATIVO";"Divinópolis";"DIVINOPOLIS";"Divinópolis";"1"
